id,codigo_curso,area_basica,area_avaliacao,situacao,inicio,nota,universidade,cep,cidade,doutorado,mestrado,info_doutorado,info_mestrado
1336,CIRURGIA VETERINÁRIA (33004102069P8),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM DESATIVACAO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL ),14884900,Jaboticabal,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004102069D9'}","{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004102069M8'}"
1337,MICROBIOLOGIA AGROPECUÁRIA (33004102070P6),MICROBIOLOGIA AGRÍCOLA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1996,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102070D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102070M6'}"
1338,AGRONOMIA (CIÊNCIA DO SOLO) (33004102071P2),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,1996,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102071D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004102071M2'}"
1339,Ciências Veterinárias (33004102072P9),MEDICINA VETERINÁRIA,MEDICINA VETERINÁRIA,EM FUNCIONAMENTO,1999,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS JABOTICABAL,14884900,Jaboticabal,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102072D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004102072M9'}"
1340,EDUCAÇÃO (33004110040P5),ENSINO-APRENDIZAGEM,EDUCAÇÃO,EM FUNCIONAMENTO,1988,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS MARÍLIA,17525900,Marília,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004110040D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004110040M5'}"
1341,FILOSOFIA (33004110041P1),FILOSOFIA,FILOSOFIA,EM FUNCIONAMENTO,1996,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS MARÍLIA,17525900,Marília,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004110041D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004110041M1'}"
1342,CIÊNCIAS SOCIAIS (33004110042P8),SOCIOLOGIA,SOCIOLOGIA,EM FUNCIONAMENTO,1999,4,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS MARÍLIA,17525900,Marília,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004110042D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004110042M8'}"
1343,CIÊNCIA DA INFORMAÇÃO (33004110043P4),CIÊNCIA DA INFORMAÇÃO,COMUNICAÇÃO E INFORMAÇÃO,EM FUNCIONAMENTO,1998,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS MARÍLIA,17525900,Marília,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004110043D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004110043M4'}"
1344,RELAÇÕES INTERNACIONAIS (UNESP - UNICAMP - PUC-SP) (33004110044P0),POLÍTICA INTERNACIONAL,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,EM FUNCIONAMENTO,2003,5,,13083970,Campinas,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004110044D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004110044M0'}"
1345,GEOGRAFIA (33004129042P3),GEOGRAFIA,GEOGRAFIA,EM FUNCIONAMENTO,1988,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS PRESIDENTE PRUDENTE,19060900,Presidente Prudente,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004129042D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004129042M3'}"
1346,CIÊNCIAS CARTOGRÁFICAS (33004129043P0),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,1997,6,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS PRESIDENTE PRUDENTE,19060900,Presidente Prudente,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004129043D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33004129043M0'}"
1347,EDUCAÇÃO (33004129044P6),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,2001,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS PRESIDENTE PRUDENTE,19060900,Presidente Prudente,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004129044D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004129044M6'}"
1348,CIÊNCIAS BIOLÓGICAS (ZOOLOGIA) (33004137003P3),ZOOLOGIA,BIODIVERSIDADE,DESATIVADO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO ),13506900,Rio Claro,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004137003D4'}","{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33004137003M3'}"
1349,GEOGRAFIA (33004137004P0),GEOGRAFIA,GEOGRAFIA,EM FUNCIONAMENTO,1977,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137004D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137004M0'}"
1350,CIÊNCIAS BIOLÓGICAS (BIOLOGIA VEGETAL) (33004137005P6),BOTÂNICA,BIODIVERSIDADE,EM DESATIVACAO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO ),13506900,Rio Claro,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004137005D7'}","{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004137005M6'}"
1352,EDUCAÇÃO MATEMÁTICA (33004137031P7),ENSINO DE CIÊNCIAS E MATEMÁTICA,ENSINO,EM FUNCIONAMENTO,1984,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004137031D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004137031M7'}"
1353,GEOLOGIA REGIONAL (33004137035P2),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,,,UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004137035D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33004137035M2'}"
1354,GEOCIÊNCIAS E MEIO AMBIENTE (33004137036P9),GEOCIÊNCIAS,GEOCIÊNCIAS,EM FUNCIONAMENTO,1986,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137036D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137036M9'}"
1355,CIÊNCIAS BIOLÓGICAS (MICROBIOLOGIA APLICADA) (33004137041P2),AGRONOMIA,CIÊNCIAS AGRÁRIAS I,EM FUNCIONAMENTO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO ),13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137041D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137041M2'}"
1356,"Ciências Biológicas (Biologia Celular, Molecular e Microbiologia) (33004137046P4)",BIOLOGIA GERAL,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1990,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137046D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137046M4'}"
1357,Ciências do Movimento (33004137062P0),EDUCAÇÃO FÍSICA,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",EM FUNCIONAMENTO,1991,5,,,,False,False,,
1359,EDUCAÇÃO (33004137064P2),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,2001,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS RIO CLARO,13506900,Rio Claro,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137064D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004137064M2'}"
1361,CIÊNCIAS APLICADAS À SAÚDE BUCAL (33004145070P8),ODONTOLOGIA,ODONTOLOGIA,EM FUNCIONAMENTO,1992,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DOS CAMPOS,12245000,São José dos Campos,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004145070D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004145070M8'}"
1364,BIOPATOLOGIA BUCAL (33004145081P0),ODONTOLOGIA,ODONTOLOGIA,DESATIVADO,,,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DOS CAMPOS ),12245000,São José dos Campos,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004145081D0'}","{'situacao': 'EM DESATIVACAO', 'nota': '5', 'codigo': '33004145081M0'}"
1365,LETRAS (33004153015P2),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1979,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153015D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153015M2'}"
1366,Biociências (33004153023P5),GENÉTICA,CIÊNCIAS BIOLÓGICAS I,EM FUNCIONAMENTO,1983,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153023D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153023M5'}"
1368,Ciências Biomoleculares e Farmacológicas (33004153068P9),SAÚDE E BIOLÓGICAS,INTERDISCIPLINAR,EM FUNCIONAMENTO,1993,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153068D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153068M9'}"
1369,ESTUDOS LINGÜÍSTICOS (33004153069P5),LINGÜÍSTICA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1999,7,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004153069D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33004153069M5'}"
1370,"ALIMENTOS, NUTRIÇÃO E ENGENHARIA DE ALIMENTOS (33004153070P3)",ENGENHARIA DE ALIMENTOS,CIÊNCIA DE ALIMENTOS,EM FUNCIONAMENTO,1998,5,,14801902,Araraquara,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153070D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153070M3'}"
1371,MATEMÁTICA (33004153071P0),MATEMÁTICA APLICADA,MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,EM FUNCIONAMENTO,1998,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153071D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153071M0'}"
1372,Biodiversidade (33004153072P6),ZOOLOGIA,BIODIVERSIDADE,EM FUNCIONAMENTO,2002,5,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS SÃO JOSÉ DO RIO PRETO,15054000,São José do Rio Preto,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153072D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33004153072M6'}"
1373,"EDUCAÇÃO: HISTÓRIA, POLÍTICA, SOCIEDADE (33005010001P9)",EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1971,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010001D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010001M9'}"
1374,EDUCAÇÃO (PSICOLOGIA DA EDUCAÇÃO) (33005010002P5),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1969,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010002D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010002M5'}"
1375,EDUCAÇÃO (CURRÍCULO) (33005010003P1),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1975,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010003D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010003M1'}"
1376,EDUCAÇÃO MATEMÁTICA (33005010005P4),ENSINO DE CIÊNCIAS E MATEMÁTICA,ENSINO,EM FUNCIONAMENTO,1975,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010005D5'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010005M4'}"
1377,CIÊNCIAS SOCIAIS (33005010006P0),SOCIOLOGIA,SOCIOLOGIA,EM FUNCIONAMENTO,1973,3,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33005010006M0'}"
1378,FILOSOFIA (33005010008P3),FILOSOFIA,FILOSOFIA,EM FUNCIONAMENTO,1977,6,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33005010008D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '6', 'codigo': '33005010008M3'}"
1379,CIÊNCIA DA RELIGIÃO (33005010009P0),TEOLOGIA,CIÊNCIAS DA RELIGIÃO E TEOLOGIA,EM FUNCIONAMENTO,1978,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010009D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010009M0'}"
1380,HISTÓRIA (33005010010P8),HISTÓRIA,HISTÓRIA,EM FUNCIONAMENTO,1972,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010010D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010010M8'}"
1381,ECONOMIA (33005010011P4),ECONOMIA,ECONOMIA,EM FUNCIONAMENTO,1977,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010011M4'}"
1382,PSICOLOGIA (PSICOLOGIA SOCIAL) (33005010013P7),PSICOLOGIA SOCIAL,PSICOLOGIA,EM FUNCIONAMENTO,1972,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010013D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010013M7'}"
1383,PSICOLOGIA (PSICOLOGIA CLÍNICA) (33005010014P3),TRATAMENTO E PREVENÇÃO PSICOLÓGICA,PSICOLOGIA,EM FUNCIONAMENTO,1976,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010014D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010014M3'}"
1384,ADMINISTRAÇÃO (33005010017P2),ADMINISTRAÇÃO,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1978,3,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '3', 'codigo': '33005010017M2'}"
1385,"Ciências Contábeis, Controladoria e Finanças (33005010018P9)",CIÊNCIAS CONTÁBEIS,"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO",EM FUNCIONAMENTO,1978,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,False,True,,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010018F1'}"
1386,DIREITO (33005010019P5),DIREITO,DIREITO,EM FUNCIONAMENTO,1973,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010019D6'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010019M5'}"
1387,SERVIÇO SOCIAL (33005010020P3),SERVIÇO SOCIAL,SERVIÇO SOCIAL,EM FUNCIONAMENTO,1972,7,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33005010020D4'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '7', 'codigo': '33005010020M3'}"
1388,COMUNICAÇÃO E SEMIÓTICA (33005010021P0),COMUNICAÇÃO,COMUNICAÇÃO E INFORMAÇÃO,EM FUNCIONAMENTO,1970,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010021D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010021M0'}"
1389,LÍNGUA PORTUGUESA (33005010022P6),LÍNGUA PORTUGUESA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1974,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010022D7'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010022M6'}"
1390,LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM (33005010023P2),LINGÜÍSTICA APLICADA,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,1970,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010023D3'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33005010023M2'}"
1391,Comunicação Humana e Saúde (33005010024P9),FONOAUDIOLOGIA,"EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL",EM FUNCIONAMENTO,1979,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010024D0'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010024M9'}"
1392,PSICOLOGIA EXPERIMENTAL: ANÁLISE DO COMPORTAMENTO (33005010026P1),PSICOLOGIA EXPERIMENTAL,PSICOLOGIA,EM FUNCIONAMENTO,1999,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010026D2'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010026M1'}"
1393,HISTÓRIA DA CIÊNCIA (33005010027P8),SOCIAIS E HUMANIDADES,INTERDISCIPLINAR,EM DESATIVACAO,,,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33005010027D9'}","{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33005010027M8'}"
1394,GERONTOLOGIA (33005010028P4),SAÚDE E BIOLÓGICAS,INTERDISCIPLINAR,EM DESATIVACAO,,,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33005010028M4'}"
1395,LITERATURA E CRÍTICA LITERÁRIA (33005010029P0),LETRAS,LINGUíSTICA E LITERATURA,EM FUNCIONAMENTO,2001,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,05014901,São Paulo,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010029D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33005010029M0'}"
1397,PSICOLOGIA (33006016002P8),PSICOLOGIA,PSICOLOGIA,EM FUNCIONAMENTO,1972,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,13087571,Campinas,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33006016002D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33006016002M8'}"
1399,EDUCAÇÃO (33006016005P7),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1990,4,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,13087571,Campinas,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33006016005D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33006016005M7'}"
1401,Arquitetura e Urbanismo (33006016010P0),ARQUITETURA E URBANISMO,"ARQUITETURA, URBANISMO E DESIGN",EM FUNCIONAMENTO,1997,5,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,13087571,Campinas,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33006016010D1'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '5', 'codigo': '33006016010M0'}"
1402,EDUCAÇÃO (33007012001P8),EDUCAÇÃO,EDUCAÇÃO,EM FUNCIONAMENTO,1972,4,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33007012001D9'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33007012001M8'}"
1403,ENGENHARIA DE PRODUÇÃO (33007012004P7),ENGENHARIA DE PRODUÇÃO,ENGENHARIAS III,EM FUNCIONAMENTO,1994,4,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,True,True,"{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33007012004D8'}","{'situacao': 'EM FUNCIONAMENTO', 'nota': '4', 'codigo': '33007012004M7'}"
1404,DIREITO (33007012005P3),DIREITO,DIREITO,EM DESATIVACAO,,,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '2', 'codigo': '33007012005M3'}"
1405,EDUCAÇÃO FÍSICA (33007012006P0),EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,EM DESATIVACAO,,,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '3', 'codigo': '33007012006M0'}"
1406,FISIOTERAPIA (33007012007P6),FISIOTERAPIA E TERAPIA OCUPACIONAL,EDUCAÇÃO FÍSICA,EM DESATIVACAO,,,UNIVERSIDADE METODISTA DE PIRACICABA,13400901,Piracicaba,False,True,,"{'situacao': 'EM DESATIVACAO', 'nota': '4', 'codigo': '33007012007M6'}"
